,predicted,targets,R_mean
873,3.0,3.0,0.18475585
874,4.0,4.0,0.45323023
875,5.0,5.0,0.16934663
876,4.0,4.0,0.1668987
877,2.0,2.0,0.21249917
878,4.0,4.0,0.0092699565
879,6.0,6.0,0.076019235
880,8.0,8.0,0.42357352
881,1.0,1.0,0.11320711
882,7.0,7.0,0.13575955
883,1.0,1.0,0.02151886
884,4.0,4.0,0.4995724
885,4.0,4.0,0.079459466
886,7.0,7.0,0.1368182
887,4.0,4.0,0.099786036
888,9.0,9.0,0.8556244
889,0.0,0.0,0.2320167
890,5.0,5.0,0.09133603
891,2.0,2.0,0.013275108
892,5.0,5.0,0.2110245
893,5.0,5.0,0.0019957914
894,7.0,7.0,0.010091932
895,3.0,3.0,0.2145486
896,2.0,2.0,0.26133096
897,6.0,6.0,0.112529054
898,8.0,8.0,0.18216626
899,2.0,2.0,0.2613847
900,2.0,2.0,0.32747066
901,1.0,1.0,0.25633532
902,8.0,8.0,0.056625236
903,4.0,4.0,0.23781899
904,2.0,2.0,0.22018154
905,4.0,4.0,0.5051789
906,6.0,6.0,0.58015
907,1.0,1.0,0.17286155
908,8.0,8.0,0.0102183735
909,1.0,1.0,0.08300033
910,9.0,9.0,0.28275502
911,6.0,6.0,0.1016345
912,6.0,6.0,0.23721178
913,3.0,3.0,0.16031018
914,6.0,6.0,0.06790747
915,1.0,1.0,0.016708637
916,8.0,8.0,0.17484263
917,2.0,2.0,0.36473906
918,9.0,9.0,0.18633941
919,3.0,3.0,0.037137613
920,9.0,9.0,0.25112924
921,0.0,0.0,0.21596256
922,7.0,7.0,0.3148689
923,1.0,1.0,0.3226888
924,2.0,2.0,0.002644964
925,2.0,2.0,0.091888055
926,3.0,3.0,0.051805276
927,4.0,4.0,0.15042728
928,8.0,8.0,0.14366108
929,2.0,2.0,0.08044571
930,4.0,4.0,0.27498108
931,4.0,4.0,0.09950751
932,3.0,3.0,0.15576974
933,2.0,2.0,0.4273802
934,7.0,7.0,0.07158298
935,2.0,2.0,0.46606418
936,9.0,9.0,0.105555005
937,4.0,4.0,0.046527866
938,1.0,1.0,0.09820015
939,9.0,9.0,0.35991937
940,1.0,1.0,0.026619319
941,7.0,7.0,0.24588725
942,0.0,0.0,0.34302837
943,0.0,0.0,0.017617015
944,6.0,6.0,0.05136481
945,3.0,3.0,0.34307364
946,9.0,9.0,0.16934028
947,9.0,9.0,0.14914681
948,3.0,3.0,0.29633412
949,2.0,2.0,0.15112999
950,2.0,2.0,0.06287969
951,5.0,5.0,0.44378817
952,3.0,3.0,0.1443311
953,3.0,3.0,0.21236025
954,7.0,7.0,0.30077955
955,9.0,9.0,0.22211008
956,6.0,6.0,0.5891948
957,4.0,4.0,0.062227625
958,1.0,1.0,0.4515887
959,8.0,8.0,0.023798438
960,5.0,5.0,0.4371911
961,6.0,6.0,0.4061066
962,9.0,9.0,0.20293394
963,4.0,4.0,0.13719909
964,5.0,5.0,0.12678447
965,9.0,9.0,0.47313532
966,4.0,4.0,0.307324
967,5.0,5.0,0.17343426
968,7.0,7.0,0.22437184
969,7.0,7.0,0.020709738
970,8.0,8.0,0.25663888
971,9.0,9.0,0.09798439
972,2.0,2.0,0.31594998
973,9.0,9.0,0.07345448
974,5.0,5.0,0.030632924
975,2.0,2.0,0.40924823
976,7.0,7.0,0.17912237
977,7.0,7.0,0.40325245
978,3.0,3.0,0.3277676
979,2.0,2.0,0.2864679
980,3.0,3.0,0.37138835
981,3.0,3.0,0.47081938
982,2.0,2.0,0.15916437
983,0.0,0.0,0.26727244
984,2.0,2.0,0.7224256
985,3.0,3.0,0.3711006
986,9.0,9.0,0.36424777
987,0.0,0.0,0.063178375
988,0.0,0.0,0.008393565
989,9.0,9.0,0.057019163
990,7.0,7.0,0.1219041
991,0.0,0.0,0.053567443
992,5.0,5.0,0.19591008
993,2.0,2.0,0.6850941
994,7.0,7.0,0.1582576
995,4.0,4.0,0.52516526
996,0.0,0.0,0.02167298
997,6.0,6.0,0.18093312
998,7.0,7.0,0.005903558
999,7.0,7.0,0.101029
1000,1.0,1.0,0.08908768
1001,7.0,7.0,0.12095302
1002,7.0,7.0,0.050101943
1003,0.0,0.0,0.058480557
1004,7.0,7.0,0.2515586
1005,1.0,1.0,0.25035915
1006,3.0,3.0,0.22115277
1007,5.0,5.0,0.2622635
1008,2.0,2.0,0.04193048
1009,3.0,3.0,0.16406204
1010,7.0,7.0,0.18954806
1011,6.0,6.0,0.39613664
1012,3.0,3.0,0.06811931
1013,7.0,7.0,0.2283595
1014,8.0,8.0,0.2934816
1015,0.0,0.0,0.6241391
1016,5.0,5.0,0.22402462
1017,4.0,4.0,0.28033933
1018,5.0,5.0,0.27738523
1019,0.0,0.0,0.4139427
1020,2.0,2.0,0.051533077
1021,7.0,7.0,0.36780915
1022,4.0,4.0,0.2377924
1023,1.0,1.0,0.010619047
1024,6.0,6.0,0.111720674
1025,1.0,1.0,0.28567433
1026,7.0,7.0,0.22115356
1027,0.0,0.0,0.39343563
1028,9.0,9.0,0.036811795
1029,4.0,4.0,0.010791589
1030,6.0,6.0,0.32484347
1031,4.0,4.0,0.2901147
1032,0.0,0.0,0.33200362
1033,3.0,3.0,0.1990156
1034,1.0,1.0,0.25202528
1035,5.0,5.0,0.5070471
1036,8.0,8.0,0.25388584
1037,1.0,1.0,0.16927442
1038,2.0,2.0,0.33088234
1039,1.0,1.0,0.27098626
1040,9.0,9.0,0.22423401
1041,1.0,1.0,0.29329184
1042,9.0,9.0,0.15907738
1043,9.0,9.0,0.2010638
1044,2.0,2.0,0.05726106
1045,6.0,6.0,0.03318574
1046,2.0,2.0,0.310599
1047,4.0,4.0,0.4597078
1048,3.0,3.0,0.26042798
1049,9.0,9.0,0.6817537
1050,8.0,8.0,0.023930628
1051,6.0,6.0,0.36855397
1052,2.0,2.0,0.21044962
1053,6.0,6.0,0.33439088
1054,9.0,9.0,0.101211004
1055,8.0,8.0,0.1681564
1056,4.0,4.0,0.32061204
1057,3.0,3.0,0.44530395
1058,1.0,1.0,0.098946154
1059,6.0,6.0,0.05300206
1060,7.0,7.0,0.21315022
1061,1.0,1.0,0.029494515
1062,1.0,1.0,0.06294818
1063,0.0,0.0,0.0821029
1064,7.0,7.0,0.09194715
1065,5.0,5.0,0.07320657
1066,0.0,0.0,0.30191225
1067,9.0,9.0,0.14800309
1068,3.0,3.0,0.6015248
1069,2.0,2.0,0.037312638
1070,6.0,6.0,0.25169742
1071,8.0,8.0,0.17414004
1072,5.0,5.0,0.056726318
1073,6.0,6.0,0.4917719
1074,1.0,1.0,0.08174651
1075,7.0,7.0,0.20275426
1076,9.0,9.0,0.25575083
1077,5.0,5.0,0.13281825
1078,9.0,9.0,0.2978285
1079,0.0,0.0,0.26501948
1080,6.0,6.0,0.0946927
1081,1.0,1.0,0.050868463
1082,1.0,1.0,0.14000773
1083,9.0,9.0,0.007467383
1084,4.0,4.0,0.112502165
1085,5.0,5.0,0.113486625
1086,5.0,5.0,0.2521249
1087,7.0,7.0,0.05335504
1088,7.0,7.0,0.055229265
1089,1.0,1.0,0.12870479
1090,6.0,6.0,0.023731215
1091,1.0,1.0,0.1702613
1092,5.0,5.0,0.36246133
1093,2.0,2.0,0.007637005
1094,7.0,7.0,0.07523705
1095,1.0,1.0,0.31996953
1096,7.0,7.0,0.083482265
1097,1.0,1.0,0.078393266
1098,4.0,4.0,0.01199505
1099,4.0,4.0,0.04234774
1100,9.0,9.0,0.3348078
1101,8.0,8.0,0.07711261
1102,9.0,9.0,0.13008371
1103,4.0,4.0,0.28700113
1104,4.0,4.0,0.11740006
1105,9.0,9.0,0.11084931
1106,3.0,3.0,0.041760404
1107,2.0,2.0,0.39411378
1108,7.0,7.0,0.12795947
1109,1.0,1.0,0.28657827
1110,2.0,2.0,0.060706496
1111,1.0,1.0,0.07562739
1112,6.0,6.0,0.039977625
1113,8.0,8.0,0.38270423
1114,6.0,6.0,0.07877344
1115,6.0,6.0,0.38517588
1116,6.0,6.0,0.07743369
1117,6.0,6.0,0.1458274
1118,3.0,3.0,0.009241691
1119,8.0,8.0,0.12083179
1120,7.0,7.0,0.2707857
1121,9.0,9.0,0.2634969
1122,1.0,1.0,0.19831789
1123,0.0,0.0,0.15038252
1124,2.0,2.0,0.1771195
1125,1.0,1.0,0.060041353
1126,8.0,8.0,0.122714706
1127,4.0,4.0,0.06479263
1128,2.0,2.0,0.1690789
1129,9.0,9.0,0.3846561
1130,7.0,7.0,0.008213022
1131,6.0,6.0,0.6300852
1132,2.0,2.0,0.2731329
1133,0.0,0.0,0.12308394
1134,1.0,1.0,0.2470446
1135,9.0,9.0,0.1113484
1136,1.0,1.0,0.09680161
1137,3.0,3.0,0.25856838
1138,1.0,1.0,0.20651895
1139,6.0,6.0,0.12173268
1140,2.0,2.0,0.3822667
1141,1.0,1.0,0.2165212
1142,7.0,7.0,0.21355261
1143,7.0,7.0,0.33559018
1144,8.0,8.0,0.26183334
1145,3.0,3.0,0.23985389
1146,4.0,4.0,0.19171095
1147,3.0,3.0,0.5365611
1148,7.0,7.0,0.28361663
1149,5.0,5.0,0.0421079
1150,6.0,6.0,0.2745361
1151,1.0,1.0,0.10601691
1152,2.0,2.0,0.043861836
1153,0.0,0.0,0.071434125
1154,2.0,2.0,0.5207889
1155,7.0,7.0,0.15719369
1156,4.0,4.0,0.061605275
1157,5.0,5.0,0.033079308
1158,4.0,4.0,0.06320562
1159,4.0,4.0,0.045359775
1160,4.0,4.0,0.26903346
1161,5.0,5.0,0.26663604
1162,2.0,2.0,0.5654282
1163,6.0,6.0,0.4237005
1164,5.0,5.0,0.10997001
1165,0.0,0.0,0.08690894
1166,2.0,2.0,0.31462792
1167,3.0,3.0,0.08065261
1168,3.0,3.0,0.35785937
1169,7.0,7.0,0.018503679
1170,1.0,1.0,0.106080115
1171,5.0,5.0,0.2821182
1172,0.0,0.0,0.27844453
1173,2.0,2.0,0.15828903
1174,9.0,9.0,0.10770377
1175,9.0,9.0,0.539636
1176,2.0,2.0,0.49224925
1177,1.0,1.0,0.16977192
1178,4.0,4.0,0.3719068
1179,4.0,4.0,0.076649405
1180,9.0,9.0,0.38812342
1181,0.0,0.0,0.316355
1182,3.0,3.0,0.14262979
1183,3.0,3.0,0.29520485
1184,3.0,3.0,0.072574854
1185,1.0,1.0,0.44024277
1186,5.0,5.0,0.16961546
1187,8.0,8.0,0.2727455
1188,8.0,8.0,0.029832466
1189,1.0,1.0,0.059366383
1190,4.0,4.0,0.11068343
1191,8.0,8.0,0.10657709
1192,5.0,5.0,0.3115063
1193,0.0,0.0,0.024857711
1194,9.0,9.0,0.24928299
1195,7.0,7.0,0.013686863
1196,1.0,1.0,0.24255177
1197,6.0,6.0,0.22595005
1198,1.0,1.0,0.1131168
1199,7.0,7.0,0.09719985
1200,5.0,5.0,0.103222944
1201,9.0,9.0,0.19912899
1202,3.0,3.0,0.27414432
1203,7.0,7.0,0.079968
1204,0.0,0.0,0.1691023
1205,4.0,4.0,0.22141758
1206,8.0,8.0,0.031241447
1207,0.0,0.0,0.14839938
1208,8.0,8.0,0.15258318
1209,2.0,2.0,0.21190262
1210,8.0,8.0,0.1281965
1211,1.0,1.0,0.16151628
1212,0.0,0.0,0.15845951
1213,3.0,3.0,0.22619298
1214,2.0,2.0,0.5346878
1215,8.0,8.0,0.060393393
1216,7.0,7.0,0.24350339
1217,3.0,3.0,0.34329253
1218,9.0,9.0,0.05558234
1219,3.0,3.0,0.20454329
1220,3.0,3.0,0.030003265
1221,4.0,4.0,0.39269456
1222,5.0,5.0,0.36364895
1223,6.0,6.0,0.059806634
1224,2.0,2.0,0.2816379
1225,9.0,9.0,0.23093796
1226,1.0,1.0,0.013525398
1227,9.0,9.0,0.09680159
1228,6.0,6.0,0.5080349
1229,6.0,6.0,0.3986601
1230,8.0,8.0,0.48407504
1231,8.0,8.0,0.15790243
1232,9.0,9.0,0.148908
1233,2.0,2.0,0.22850284
1234,8.0,8.0,0.15899798
1235,2.0,2.0,0.19523753
1236,3.0,3.0,0.06840082
1237,2.0,2.0,0.05968549
1238,9.0,9.0,0.33164468
1239,3.0,3.0,0.26649195
1240,4.0,4.0,0.5754013
1241,9.0,9.0,0.1942596
1242,9.0,9.0,0.31950003
1243,0.0,0.0,0.24494278
1244,1.0,1.0,0.2035475
1245,7.0,7.0,0.095428616
1246,1.0,1.0,0.31107047
1247,0.0,0.0,0.34918138
1248,6.0,6.0,0.3116599
1249,8.0,8.0,0.37838838
1250,4.0,4.0,0.13695426
1251,8.0,8.0,0.024528287
1252,8.0,8.0,0.17359734
1253,3.0,3.0,0.05013582
1254,9.0,9.0,0.32748395
1255,1.0,1.0,0.1011638
1256,1.0,1.0,0.57396895
1257,0.0,0.0,0.067101665
1258,2.0,2.0,0.20479329
1259,4.0,4.0,0.5494143
1260,7.0,7.0,0.084309116
1261,4.0,4.0,0.44547904
1262,8.0,8.0,0.33264983
1263,0.0,0.0,0.0935097
1264,0.0,0.0,0.21966463
1265,2.0,2.0,0.06993583
1266,1.0,1.0,0.026238808
1267,8.0,8.0,0.06957301
1268,7.0,7.0,0.001715602
1269,5.0,5.0,0.14422254
1270,0.0,0.0,0.043524276
1271,9.0,9.0,0.09935613
1272,2.0,2.0,0.025050795
1273,1.0,1.0,0.048301045
1274,0.0,0.0,0.23242536
1275,5.0,5.0,0.3504097
1276,2.0,2.0,0.024161981
1277,6.0,6.0,0.43047068
1278,7.0,7.0,0.22576556
1279,9.0,9.0,0.06392817
1280,0.0,0.0,0.054224823
1281,2.0,2.0,0.3776586
1282,7.0,7.0,0.031507615
1283,0.0,0.0,0.4118985
1284,8.0,8.0,0.12891059
1285,2.0,2.0,0.061048154
1286,7.0,7.0,0.24450317
1287,9.0,9.0,0.2776612
1288,7.0,7.0,0.28340536
1289,6.0,6.0,0.19052763
1290,3.0,3.0,0.18137395
1291,2.0,2.0,0.32021597
1292,0.0,0.0,0.12167883
1293,1.0,1.0,0.1397232
1294,0.0,0.0,0.034111626
1295,7.0,7.0,0.06717387
1296,6.0,6.0,0.22815172
1297,8.0,8.0,0.15240292
1298,5.0,5.0,0.106320016
1299,1.0,1.0,0.021847513
1300,6.0,6.0,0.6117216
1301,7.0,7.0,0.0031693163
1302,7.0,7.0,0.04573839
1303,0.0,0.0,0.123854905
1304,3.0,3.0,0.015457067
1305,9.0,9.0,0.12518582
1306,8.0,8.0,0.20166573
1307,0.0,0.0,0.25478566
1308,6.0,6.0,0.045445982
1309,8.0,8.0,0.33150497
1310,5.0,5.0,0.12850131
1311,1.0,1.0,0.32453018
1312,4.0,4.0,0.15146242
1313,3.0,3.0,0.05356869
1314,5.0,5.0,0.104188904
1315,2.0,2.0,0.17503431
1316,2.0,2.0,0.1456226
1317,7.0,7.0,0.012950178
1318,0.0,0.0,0.20646997
1319,1.0,1.0,0.5197577
1320,7.0,7.0,0.044746235
1321,2.0,2.0,0.18463627
1322,7.0,7.0,0.22635332
1323,7.0,7.0,0.47543484
1324,0.0,0.0,0.55199766
1325,8.0,8.0,0.3393904
1326,4.0,4.0,0.056483243
1327,6.0,6.0,0.17593804
1328,8.0,8.0,0.44055897
1329,9.0,9.0,0.41165212
1330,7.0,7.0,0.3540472
1331,4.0,4.0,0.08878211
1332,2.0,2.0,0.5341922
1333,8.0,8.0,0.15729637
1334,1.0,1.0,0.055548422
1335,3.0,3.0,0.5011158
1336,7.0,7.0,0.1916966
1337,1.0,1.0,0.069505215
1338,5.0,5.0,0.26258388
1339,8.0,8.0,0.49176514
1340,0.0,0.0,0.113150805
1341,5.0,5.0,0.2795234
1342,4.0,4.0,0.06742315
1343,2.0,2.0,0.17686334
1344,4.0,4.0,0.35029924
1345,4.0,4.0,0.15499741
1346,9.0,9.0,0.105114326
1347,9.0,9.0,0.3038274
1348,8.0,8.0,0.34517595
1349,4.0,4.0,0.48767832
1350,3.0,3.0,0.11321878
1351,4.0,4.0,0.19479412
1352,3.0,3.0,0.28457657
1353,0.0,0.0,0.005777563
1354,2.0,2.0,0.18939096
1355,3.0,3.0,0.47116566
1356,4.0,4.0,0.08210435
1357,0.0,0.0,0.35585734
1358,3.0,3.0,0.09125916
1359,3.0,3.0,0.53368366
1360,1.0,1.0,0.08684464
1361,3.0,3.0,0.049390383
1362,1.0,1.0,0.1070883
1363,9.0,9.0,0.004673252
1364,9.0,9.0,0.2509222
1365,3.0,3.0,0.22033168
1366,0.0,0.0,0.01954242
1367,0.0,0.0,0.11949559
1368,5.0,5.0,0.13612437
1369,0.0,0.0,0.22005072
1370,7.0,7.0,0.09427184
1371,0.0,0.0,0.04500697
1372,1.0,1.0,0.05715315
1373,5.0,5.0,0.0896885
1374,6.0,6.0,0.000790617
1375,6.0,6.0,0.15200992
1376,7.0,7.0,0.029619062
1377,2.0,2.0,0.13743939
1378,6.0,6.0,0.018401
1379,7.0,7.0,0.13020566
1380,5.0,5.0,0.30330062
1381,2.0,2.0,0.32645965
1382,9.0,9.0,0.52492106
1383,1.0,1.0,0.31863734
1384,5.0,5.0,0.1694943
1385,8.0,8.0,0.34619445
1386,7.0,7.0,0.17779699
1387,9.0,9.0,0.09651604
1388,4.0,4.0,0.13341315
1389,0.0,0.0,0.55294394
1390,1.0,1.0,0.041384432
1391,1.0,1.0,0.26052022
1392,1.0,1.0,0.19287977
1393,9.0,9.0,0.084025815
1394,2.0,2.0,0.07806543
1395,7.0,7.0,0.038536195
1396,8.0,8.0,0.26861027
1397,1.0,1.0,0.2706083
1398,7.0,7.0,0.11816018
1399,1.0,1.0,0.13789341
1400,8.0,8.0,0.02410916
1401,6.0,6.0,0.10442852
1402,9.0,9.0,0.24899626
1403,1.0,1.0,0.2957465
1404,0.0,0.0,0.81411535
1405,9.0,9.0,0.16805546
1406,0.0,0.0,0.43288985
1407,5.0,5.0,0.42356655
1408,9.0,9.0,0.09732829
1409,4.0,4.0,0.045028027
1410,8.0,8.0,0.605958
1411,2.0,2.0,0.40319315
1412,5.0,5.0,0.07303061
1413,8.0,8.0,0.40377343
1414,5.0,5.0,0.053730443
1415,5.0,5.0,0.14608188
1416,3.0,3.0,0.030348562
1417,2.0,2.0,0.4362143
1418,7.0,7.0,0.019597948
1419,1.0,1.0,0.17290187
1420,8.0,8.0,0.010851557
1421,4.0,4.0,0.2440872
1422,8.0,8.0,0.5012061
1423,4.0,4.0,0.1939556
1424,8.0,8.0,0.14959854
1425,7.0,7.0,0.065300554
1426,1.0,1.0,0.03870049
1427,1.0,1.0,0.19530381
1428,8.0,8.0,0.40848473
1429,2.0,2.0,0.34175026
1430,6.0,6.0,0.0980399
1431,1.0,1.0,0.33691013
1432,5.0,5.0,0.42507395
1433,2.0,2.0,0.16985476
1434,9.0,9.0,0.024229169
1435,3.0,3.0,0.46187666
1436,2.0,2.0,0.035688166
1437,9.0,9.0,0.50515896
1438,0.0,0.0,0.13245103
1439,2.0,2.0,0.117874466
1440,1.0,1.0,0.34962708
1441,1.0,1.0,0.34248272
1442,5.0,5.0,0.010588551
1443,4.0,4.0,0.023717653
1444,1.0,1.0,0.07550873
1445,0.0,0.0,0.21382107
1446,9.0,9.0,0.03994337
1447,1.0,1.0,0.19553672
1448,6.0,6.0,0.2171657
1449,0.0,0.0,0.44703785
1450,6.0,6.0,0.038465347
1451,3.0,3.0,0.032750357
1452,4.0,4.0,0.17521904
1453,3.0,3.0,0.15152662
1454,6.0,6.0,0.02802725
1455,3.0,3.0,0.1882167
1456,0.0,0.0,0.07536127
1457,3.0,3.0,0.049335
1458,7.0,7.0,0.03342582
1459,4.0,4.0,0.26459798
1460,3.0,3.0,0.05745514
1461,9.0,9.0,0.24869555
1462,1.0,1.0,0.1656287
1463,4.0,4.0,0.09059758
1464,9.0,9.0,0.095423
1465,0.0,0.0,0.32972288
1466,5.0,5.0,0.16832529
1467,7.0,7.0,0.21069717
1468,3.0,3.0,0.0010494535
1469,7.0,7.0,0.06368794
1470,3.0,3.0,0.0061308234
1471,1.0,1.0,0.0504977
1472,1.0,1.0,0.17330624
1473,2.0,2.0,0.14661428
1474,5.0,5.0,0.2934789
1475,3.0,3.0,0.07603025
1476,8.0,8.0,0.09073806
1477,4.0,4.0,0.34344265
1478,8.0,8.0,0.27785745
1479,1.0,1.0,0.1853743
1480,2.0,2.0,0.429873
1481,7.0,7.0,0.024249936
1482,8.0,8.0,0.09023383
1483,3.0,3.0,0.43863127
1484,1.0,1.0,0.0142521635
1485,3.0,3.0,0.1776009
1486,5.0,5.0,0.19114184
1487,8.0,8.0,0.38295007
1488,0.0,0.0,0.19549203
1489,3.0,3.0,0.029617013
1490,1.0,1.0,0.13542762
1491,9.0,9.0,0.5269997
1492,1.0,1.0,0.1453778
1493,5.0,5.0,0.06117105
1494,5.0,5.0,0.07733497
1495,5.0,5.0,0.103668205
1496,5.0,5.0,0.16056906
1497,0.0,0.0,0.017791545
1498,2.0,2.0,0.39341193
1499,3.0,3.0,0.3206621
1500,0.0,0.0,0.55609614
1501,0.0,0.0,0.11184721
1502,7.0,7.0,0.22281492
1503,9.0,9.0,0.2933883
1504,1.0,1.0,0.043617416
1505,7.0,7.0,0.124550916
1506,6.0,6.0,0.7029556
1507,1.0,1.0,0.18317379
1508,4.0,4.0,0.23228732
1509,7.0,7.0,0.08463701
1510,5.0,5.0,0.18755113
1511,0.0,0.0,0.28809914
1512,9.0,9.0,0.15859488
1513,4.0,4.0,0.06670954
1514,3.0,3.0,0.12048309
1515,0.0,0.0,0.13092025
1516,4.0,4.0,0.5418372
1517,6.0,6.0,0.123471
1518,0.0,0.0,0.18402174
1519,6.0,6.0,0.40824655
1520,8.0,8.0,0.028202325
1521,5.0,5.0,0.24657513
1522,3.0,3.0,0.07439057
1523,7.0,7.0,0.6081877
1524,6.0,6.0,0.420928
1525,8.0,8.0,0.07926379
1526,9.0,9.0,0.6880995
1527,9.0,9.0,0.04044897
1528,2.0,2.0,0.2313725
1529,3.0,3.0,0.32775334
1530,2.0,2.0,0.24559377
1531,0.0,0.0,0.42081633
1532,0.0,0.0,0.020247212
1533,5.0,5.0,0.25732133
1534,8.0,8.0,0.035692807
1535,6.0,6.0,0.6147889
1536,2.0,2.0,0.32186204
1537,3.0,3.0,0.055339996
1538,5.0,5.0,0.218716
1539,3.0,3.0,0.23050463
1540,9.0,9.0,0.025464732
1541,4.0,4.0,0.11960284
1542,6.0,6.0,0.16162221
1543,6.0,6.0,0.06291977
1544,4.0,4.0,0.27510828
1545,1.0,1.0,0.43685505
1546,1.0,1.0,0.019308224
1547,8.0,8.0,0.0029058533
1548,3.0,3.0,0.098363996
1549,2.0,2.0,0.1468604
1550,5.0,5.0,0.41558024
1551,5.0,5.0,0.32062247
1552,8.0,8.0,0.09831674
1553,0.0,0.0,0.05492539
1554,7.0,7.0,0.042390306
1555,3.0,3.0,0.046399914
1556,8.0,8.0,0.43156278
1557,0.0,0.0,0.033513956
1558,9.0,9.0,0.07942089
1559,6.0,6.0,0.05855864
1560,3.0,3.0,0.06567281
1561,1.0,1.0,0.19251406
1562,8.0,8.0,0.08615745
1563,4.0,4.0,0.07673784
1564,1.0,1.0,0.020961199
1565,9.0,9.0,0.22147235
1566,8.0,8.0,0.029274058
1567,0.0,0.0,0.15035717
1568,0.0,0.0,0.1809475
1569,2.0,2.0,0.005283496
1570,3.0,3.0,0.14934422
1571,9.0,9.0,0.024407256
1572,1.0,1.0,0.25875413
1573,4.0,4.0,0.09161825
1574,4.0,4.0,0.12107154
1575,6.0,6.0,0.057275675
1576,9.0,9.0,0.48914942
1577,0.0,0.0,0.3407583
1578,7.0,7.0,0.03112003
1579,3.0,3.0,0.108701296
1580,1.0,1.0,0.49369672
1581,1.0,1.0,0.015399444
1582,8.0,8.0,0.36363062
1583,5.0,5.0,0.009701955
1584,2.0,2.0,0.22797102
1585,0.0,0.0,0.36463463
1586,8.0,8.0,0.17227082
1587,6.0,6.0,0.14427835
1588,1.0,1.0,0.13809519
1589,9.0,9.0,0.16359057
1590,3.0,3.0,0.1740074
1591,8.0,8.0,0.2328328
1592,1.0,1.0,0.25683242
1593,0.0,0.0,0.003746607
1594,6.0,6.0,0.09709024
1595,4.0,4.0,0.2686285
1596,8.0,8.0,0.47932735
1597,1.0,1.0,0.3431037
1598,3.0,3.0,0.04694541
1599,5.0,5.0,0.3426711
1600,7.0,7.0,0.266054
1601,2.0,2.0,0.039927214
1602,6.0,6.0,0.13660023
1603,8.0,8.0,0.054855485
1604,2.0,2.0,0.08075416
1605,7.0,7.0,0.074789
1606,3.0,3.0,0.06447737
1607,9.0,9.0,0.08665846
1608,7.0,7.0,0.106063426
1609,8.0,8.0,0.060993806
1610,7.0,7.0,0.13407744
1611,7.0,7.0,0.0343858
1612,4.0,4.0,0.15343289
1613,6.0,6.0,0.03827431
1614,9.0,9.0,0.005381474
1615,2.0,2.0,0.24496725
1616,2.0,2.0,0.3394212
1617,4.0,4.0,0.11177517
1618,6.0,6.0,0.10869127
1619,3.0,3.0,0.45735654
1620,8.0,8.0,0.82609445
1621,5.0,5.0,0.24269372
1622,6.0,6.0,0.34458408
1623,2.0,2.0,0.58626974
1624,8.0,8.0,0.031286214
1625,1.0,1.0,0.1809966
1626,1.0,1.0,0.14290471
1627,9.0,9.0,0.39795735
1628,0.0,0.0,0.02938906
1629,6.0,6.0,0.00045910437
1630,1.0,1.0,0.041151736
1631,7.0,7.0,0.010349701
1632,3.0,3.0,0.40383443
1633,9.0,9.0,0.31914553
1634,8.0,8.0,0.33166194
1635,7.0,7.0,0.70095736
1636,6.0,6.0,0.08235727
1637,4.0,4.0,0.070179395
1638,7.0,7.0,0.009464475
1639,9.0,9.0,0.060956396
1640,1.0,1.0,0.14789082
1641,4.0,4.0,0.014765128
1642,0.0,0.0,0.24302647
1643,3.0,3.0,0.034979165
1644,6.0,6.0,0.0037886943
1645,4.0,4.0,0.30159292
1646,8.0,8.0,0.2581327
1647,8.0,8.0,0.25964397
1648,8.0,8.0,0.13699083
1649,8.0,8.0,0.18669775
1650,7.0,7.0,0.18657479
1651,6.0,6.0,0.062268056
1652,6.0,6.0,0.10274525
1653,5.0,5.0,0.26765296
1654,7.0,7.0,0.13241568
1655,2.0,2.0,0.1986943
1656,8.0,8.0,0.32083327
1657,9.0,9.0,0.100354925
1658,3.0,3.0,0.12675427
1659,6.0,6.0,0.018151892
1660,1.0,1.0,0.09783648
1661,9.0,9.0,0.15801282
1662,8.0,8.0,0.3404432
1663,3.0,3.0,0.2033719
1664,6.0,6.0,0.28245664
1665,7.0,7.0,0.40768257
1666,1.0,1.0,0.3413121
1667,7.0,7.0,0.24243093
1668,3.0,3.0,0.02765184
1669,2.0,2.0,0.12954983
1670,2.0,2.0,0.40037495
1671,3.0,3.0,0.014141039
1672,6.0,6.0,0.35303146
1673,2.0,2.0,0.32058123
1674,8.0,8.0,0.15715946
1675,7.0,7.0,0.014820854
1676,7.0,7.0,0.117808856
1677,4.0,4.0,0.19906741
1678,9.0,9.0,0.13210669
1679,5.0,5.0,0.4207733
1680,3.0,3.0,0.30899128
1681,3.0,3.0,0.20056994
1682,7.0,7.0,0.07116423
1683,1.0,1.0,0.15730448
1684,1.0,1.0,0.031729236
1685,3.0,3.0,0.21331835
1686,8.0,8.0,0.097492255
1687,3.0,3.0,0.16839609
1688,9.0,9.0,0.6261517
1689,5.0,5.0,0.5461081
1690,4.0,4.0,0.17501542
1691,6.0,6.0,0.07383396
1692,1.0,1.0,0.1921112
1693,4.0,4.0,0.021989169
1694,9.0,9.0,0.08789327
1695,8.0,8.0,0.2517801
1696,4.0,4.0,0.45775664
1697,1.0,1.0,0.065883875
1698,9.0,9.0,0.04150244
1699,7.0,7.0,0.1037377
1700,3.0,3.0,0.40332994
1701,0.0,0.0,0.09258893
1702,7.0,7.0,0.082366094
