predicted,targets,R_mean,R_min,R_max
3.0,3.0,0.35834938,0.33695722,0.39539683
6.0,8.0,0.36853516,0.33189097,0.3840584
1.0,1.0,0.55636513,0.51016283,0.6143498
4.0,4.0,0.28051162,0.27093053,0.2968788
6.0,6.0,0.2690851,0.17690337,0.3689763
5.0,0.0,0.97958374,0.96071315,1.0608084
6.0,6.0,0.17468655,0.1530414,0.18083341
5.0,9.0,0.17113976,0.08535548,0.18692727
3.0,3.0,0.38374087,0.342871,0.48088527
4.0,4.0,0.62187254,0.61926293,0.6507643
1.0,1.0,0.25860116,0.25525513,0.31863615
3.0,3.0,0.43471596,0.39422765,0.5111584
1.0,1.0,0.035481777,0.0010005652,0.10344936
4.0,4.0,0.49229664,0.40280044,0.5702154
8.0,9.0,0.15786767,0.1491278,0.23442453
7.0,7.0,0.10003685,0.022438407,0.13300416
1.0,1.0,0.5387803,0.4908588,0.56343883
7.0,7.0,0.47465885,0.40193024,0.573573
6.0,6.0,0.29883263,0.2859882,0.30230615
2.0,2.0,1.3064239,1.2161855,1.4035134
8.0,8.0,0.24313223,0.2370059,0.31088367
6.0,7.0,0.09686326,0.026076317,0.18686771
3.0,3.0,0.59779793,0.5824711,0.67395186
6.0,6.0,0.6493094,0.61933255,0.7162437
6.0,6.0,0.057387028,0.00013991445,0.087563425
1.0,1.0,0.053532198,0.020490069,0.10350567
1.0,1.0,0.19438617,0.18172148,0.22645542
3.0,2.0,0.009104938,0.0027015265,0.010562903
9.0,9.0,0.25083292,0.1771889,0.27441177
3.0,3.0,1.0237827,0.9764475,1.0594453
7.0,7.0,0.64984703,0.62442505,0.7352232
0.0,0.0,0.29822323,0.27010614,0.3846022
4.0,4.0,1.0671769,0.9982364,1.0942249
6.0,6.0,0.022745304,0.0016158881,0.09901677
6.0,6.0,0.7148738,0.6460808,0.7603376
2.0,7.0,0.6697282,0.5697472,0.70494246
6.0,0.0,0.2297516,0.18001807,0.25505155
5.0,5.0,0.19208173,0.10691042,0.19570422
0.0,0.0,0.37104973,0.3616745,0.44812417
7.0,7.0,0.206384,0.13159424,0.30465317
3.0,9.0,0.62280554,0.6093952,0.6780436
3.0,3.0,0.30383724,0.27105674,0.3868937
0.0,0.0,0.07855511,0.016185384,0.1754426
1.0,0.0,0.43122682,0.36570096,0.463327
5.0,5.0,0.5382606,0.5280698,0.5416531
3.0,3.0,0.028492281,0.0017285794,0.11780456
5.0,5.0,0.21949396,0.123073645,0.2201366
7.0,9.0,0.52224684,0.47149786,0.54796445
1.0,1.0,0.27624065,0.23038399,0.34635258
9.0,0.0,0.15109806,0.07549435,0.20055185
2.0,2.0,0.022146348,0.0017160984,0.095155075
8.0,8.0,0.00421352,0.0011502138,0.088577874
7.0,7.0,0.13673723,0.09885078,0.16091186
1.0,1.0,0.61251867,0.5744276,0.62875265
5.0,3.0,0.669979,0.6659314,0.7604104
4.0,4.0,0.054857977,0.027041055,0.095792115
0.0,0.0,0.8866647,0.7943819,0.9051002
6.0,6.0,0.054320317,0.0021355664,0.07859362
6.0,6.0,0.17985174,0.12437843,0.17990884
5.0,5.0,0.15886244,0.10927996,0.2553985
1.0,9.0,0.03425537,0.0023881942,0.094833724
8.0,8.0,0.4463828,0.41757572,0.53874105
2.0,2.0,0.6086974,0.5606337,0.65694296
8.0,9.0,0.00059076515,0.004991445,0.007290351
4.0,2.0,0.19040018,0.1052813,0.19430043
5.0,5.0,0.58069503,0.52923656,0.62461454
4.0,7.0,0.26710895,0.18236586,0.31902665
6.0,6.0,0.26425493,0.17502913,0.35246444
6.0,6.0,0.63558143,0.5811879,0.6844704
0.0,0.0,0.06480033,0.0336092,0.12343958
3.0,8.0,0.8578531,0.84319997,0.9060818
5.0,9.0,0.6532645,0.6482283,0.7349148
6.0,6.0,0.03721215,0.02726247,0.074864805
6.0,2.0,0.19730839,0.1155393,0.21396747
8.0,8.0,0.83094394,0.80847424,0.8778991
0.0,0.0,0.43553555,0.4143128,0.45239908
8.0,8.0,0.78027314,0.77584124,0.8231112
7.0,7.0,0.4045679,0.3304988,0.40848815
3.0,3.0,0.2328722,0.20981544,0.26611802
2.0,2.0,0.25401542,0.22754785,0.30280045
7.0,9.0,0.09602381,0.07838085,0.1020537
6.0,6.0,0.33622947,0.25495547,0.35494274
3.0,3.0,1.5086126,1.4146067,1.5301985
2.0,0.0,0.10453444,0.0939303,0.19252914
6.0,6.0,1.0814667,1.0145354,1.0847678
2.0,7.0,0.49225187,0.44963127,0.5175978
7.0,9.0,0.44332525,0.3991423,0.47567204
3.0,2.0,1.1924382,1.0955526,1.2176458
4.0,4.0,0.15851015,0.14730376,0.23615976
7.0,7.0,0.23232955,0.21940705,0.27271128
0.0,0.0,0.90031064,0.8687638,0.9874033
4.0,4.0,0.021189958,0.004649071,0.05172463
1.0,1.0,0.22964695,0.22288696,0.29945642
5.0,5.0,0.12750287,0.106786914,0.14745963
5.0,5.0,0.6232708,0.58332705,0.71658134
5.0,8.0,0.85132354,0.8305874,0.92540413
8.0,9.0,0.61701155,0.5433126,0.62178665
3.0,8.0,0.21670854,0.20431504,0.271694
1.0,1.0,0.24604422,0.22892079,0.2526374
3.0,9.0,0.2292608,0.16351703,0.32355076
4.0,1.0,0.26292533,0.19207412,0.28995022
7.0,7.0,0.58132434,0.5238537,0.6810101
8.0,8.0,0.13214451,0.08937739,0.21681672
1.0,1.0,0.052081294,0.00040695549,0.083666325
2.0,2.0,0.8418091,0.80243605,0.87661225
3.0,3.0,0.9550757,0.8572536,1.0407888
6.0,6.0,0.2143621,0.15622617,0.29476064
7.0,7.0,0.9550267,0.88215333,1.000023
1.0,1.0,0.400627,0.3440141,0.4263443
3.0,3.0,0.5633069,0.55420125,0.59058577
2.0,9.0,0.33876255,0.27579054,0.42712802
5.0,5.0,0.4567359,0.40385574,0.49704918
6.0,8.0,0.4772447,0.4333196,0.54886436
8.0,8.0,0.06890186,0.002027615,0.115773074
3.0,3.0,0.44738266,0.4283768,0.4547077
0.0,0.0,0.21099827,0.12379984,0.28283274
4.0,4.0,0.0042632115,0.0007460269,0.098018065
3.0,3.0,0.79235387,0.7310134,0.80917954
4.0,4.0,0.3584665,0.26567873,0.4327674
8.0,8.0,0.17088507,0.11940918,0.24088179
1.0,1.0,0.24024762,0.22026183,0.27169338
6.0,1.0,0.13240117,0.11494962,0.13267139
5.0,5.0,0.83434343,0.81086075,0.8984451
1.0,1.0,0.47060603,0.4692552,0.508381
1.0,1.0,0.38162112,0.28659147,0.41015357
7.0,7.0,0.78825915,0.76604307,0.85916775
7.0,7.0,0.4585974,0.4127051,0.5325366
5.0,5.0,0.044799753,0.0027587386,0.049595263
4.0,4.0,0.09949136,0.054812763,0.13019305
2.0,2.0,0.095918536,0.010905646,0.18634102
6.0,6.0,0.41447392,0.32350734,0.44772887
4.0,4.0,0.17215024,0.16337924,0.1931953
3.0,3.0,0.49741036,0.4837221,0.58111477
9.0,9.0,0.10998091,0.030818544,0.16232893
5.0,5.0,0.92098856,0.89568937,0.9316202
4.0,4.0,0.92312574,0.8821401,0.9974314
3.0,3.0,0.30019763,0.2801782,0.32042575
4.0,4.0,0.9129317,0.8328663,0.9711161
7.0,7.0,0.36549985,0.27085245,0.3872224
2.0,2.0,1.0567389,1.0314523,1.1452398
8.0,8.0,0.73388183,0.66493505,0.7812749
1.0,1.0,0.1552651,0.15310542,0.18206893
5.0,9.0,0.19936018,0.19477005,0.20822208
7.0,8.0,0.6861993,0.6464621,0.7599007
0.0,0.0,0.28661084,0.20230848,0.37631708
4.0,4.0,1.1567707,1.1282932,1.1946331
7.0,7.0,0.39499453,0.308099,0.46079192
7.0,7.0,0.16582267,0.15592466,0.19571373
1.0,1.0,0.14002608,0.07805051,0.2315793
6.0,6.0,0.48977023,0.46634805,0.5791999
6.0,6.0,0.41438746,0.31672636,0.4706538
0.0,0.0,0.14923044,0.119342364,0.2444194
7.0,7.0,0.27643004,0.25507495,0.29774198
4.0,5.0,0.63032967,0.5782267,0.7138545
4.0,4.0,0.703176,0.6583392,0.79941714
6.0,6.0,0.45728323,0.4194647,0.48725542
4.0,4.0,0.037353612,0.004064258,0.06846322
3.0,3.0,0.05449005,0.0039852513,0.093361855
1.0,4.0,0.87323827,0.8484483,0.94486153
5.0,5.0,0.059800576,0.002101691,0.14692278
8.0,8.0,0.41835073,0.39987633,0.50654685
1.0,1.0,0.3448089,0.30963644,0.3653448
6.0,6.0,0.20836894,0.1564675,0.25317347
4.0,4.0,1.0975828,1.0366099,1.1948754
2.0,2.0,0.34674793,0.26457742,0.42600915
2.0,2.0,0.039568983,0.0023347843,0.12591068
6.0,6.0,0.14179458,0.061208658,0.20067698
7.0,9.0,0.33893716,0.30529597,0.391779
5.0,5.0,0.40798578,0.36010915,0.4334406
0.0,0.0,0.61858505,0.5244063,0.6458299
6.0,6.0,0.5108591,0.4620163,0.5971453
7.0,7.0,0.7922496,0.7233257,0.86874634
9.0,9.0,0.10391484,0.08056501,0.111166
4.0,4.0,0.3560361,0.3219678,0.44072992
4.0,4.0,0.10813436,0.10010386,0.17009978
7.0,7.0,0.16146174,0.106807396,0.24205413
0.0,0.0,1.2372586,1.2160225,1.2764316
8.0,8.0,0.07318138,0.02880479,0.15887049
1.0,1.0,0.20810892,0.18257703,0.29251206
7.0,7.0,0.6676092,0.6530769,0.6929542
0.0,0.0,0.2876477,0.24174005,0.356545
1.0,1.0,0.17758241,0.16869539,0.19040632
2.0,2.0,0.005667808,0.0037906875,0.06732433
0.0,0.0,0.12154797,0.046551555,0.21660782
0.0,0.0,0.1824792,0.17339611,0.20655434
4.0,4.0,0.028493565,0.0029949471,0.11848387
5.0,5.0,0.4378133,0.3719418,0.4596817
6.0,8.0,0.25310424,0.1640239,0.30556378
4.0,4.0,0.3774602,0.29632592,0.42241448
5.0,5.0,0.5534334,0.46056104,0.5933722
7.0,7.0,0.1589154,0.07881529,0.18732516
0.0,0.0,0.08150044,0.027077336,0.17353669
1.0,1.0,0.5349188,0.48110718,0.6172269
4.0,8.0,0.7493061,0.71675676,0.7781919
0.0,0.0,0.31305918,0.26567265,0.39784095
3.0,3.0,0.2633576,0.23484282,0.27823132
8.0,8.0,0.19123319,0.15779045,0.19210064
6.0,6.0,0.015216823,0.0024185611,0.08251022
9.0,9.0,0.11287389,0.09924377,0.1521619
8.0,9.0,0.6027725,0.59460276,0.6271047
8.0,8.0,0.402792,0.34627208,0.42003337
1.0,9.0,0.15612347,0.11800186,0.20545548
0.0,0.0,0.39064986,0.303353,0.3975501
1.0,1.0,0.4335558,0.38570562,0.491272
6.0,6.0,0.8291868,0.7982437,0.8827548
1.0,1.0,0.5941122,0.5936811,0.59900844
2.0,7.0,0.054920442,0.053370025,0.10228148
7.0,5.0,0.00011750385,0.0037284903,0.058135796
5.0,5.0,0.042565726,0.028238324,0.1295176
7.0,9.0,0.032375097,0.0021595394,0.118240826
2.0,2.0,0.09215681,0.06024853,0.13825683
7.0,7.0,0.12848642,0.04924161,0.16555123
6.0,5.0,0.36684513,0.32817405,0.42045078
6.0,6.0,0.36579978,0.3049751,0.45803416
4.0,5.0,0.43393546,0.4125351,0.5290034
3.0,3.0,0.31407672,0.27035517,0.36615315
4.0,4.0,0.015224328,0.0017954686,0.09641645
7.0,7.0,0.4306835,0.36013532,0.49976075
4.0,4.0,0.10742836,0.10080781,0.14756164
6.0,8.0,0.3415248,0.30050033,0.36472502
8.0,8.0,0.19970837,0.10714816,0.2656349
3.0,3.0,0.43811026,0.34843856,0.47160962
8.0,4.0,0.2874646,0.19171813,0.38568217
8.0,8.0,0.99968934,0.95136195,1.0449724
6.0,6.0,1.1136378,1.1003196,1.120481
2.0,4.0,0.009525153,0.0036446487,0.0758274
5.0,8.0,0.18713419,0.115533404,0.18806674
2.0,2.0,0.4911522,0.42656517,0.5654015
3.0,3.0,0.39551273,0.3799705,0.45937023
2.0,3.0,0.27273676,0.23008357,0.3519173
3.0,8.0,0.46667036,0.45577663,0.5216447
2.0,2.0,0.6570903,0.6022666,0.7080184
0.0,0.0,0.16494222,0.13515046,0.21012732
2.0,2.0,0.5531054,0.5126723,0.6138585
5.0,5.0,0.044724986,0.002747806,0.10482429
7.0,7.0,0.012465284,0.002172209,0.10850305
2.0,2.0,0.051920224,0.0036970563,0.08832941
1.0,1.0,0.38705912,0.35841697,0.43584833
6.0,6.0,0.96644866,0.8884306,1.0613662
1.0,1.0,0.3505605,0.26345542,0.42609358
6.0,6.0,0.07279207,0.004214436,0.1591407
5.0,9.0,0.056253847,0.04377237,0.1411985
3.0,3.0,0.2504553,0.18363342,0.34660044
0.0,0.0,0.2566752,0.17118669,0.2638507
1.0,1.0,0.09895319,0.0356668,0.18998295
2.0,1.0,0.46096224,0.43387794,0.48093557
2.0,2.0,0.27187774,0.26383027,0.34006786
3.0,3.0,0.21471359,0.16155751,0.2587872
1.0,1.0,0.6230964,0.6158126,0.6717855
1.0,1.0,0.3475017,0.31368816,0.42295408
0.0,0.0,0.68718576,0.59082985,0.72529495
5.0,5.0,0.91428024,0.83533925,1.0012598
2.0,1.0,0.056511596,0.00026414334,0.1315981
9.0,9.0,0.49631178,0.40383863,0.581264
2.0,2.0,0.5763938,0.5322609,0.581452
2.0,2.0,0.9891521,0.91584814,0.99394643
0.0,0.0,0.6165638,0.6002314,0.61704594
8.0,8.0,0.9114109,0.82164687,0.988977
2.0,2.0,0.006578886,0.0018269214,0.03759712
0.0,0.0,0.8107637,0.7155055,0.87447447
0.0,0.0,0.85153735,0.7706357,0.92960787
3.0,3.0,0.4175404,0.33658397,0.49793237
7.0,7.0,0.7075622,0.65229183,0.76206625
8.0,8.0,0.08307202,0.055175006,0.17155474
7.0,7.0,0.22639172,0.19950177,0.28232408
2.0,2.0,0.22508353,0.21449262,0.24238923
1.0,1.0,0.5009923,0.41483065,0.50869733
7.0,8.0,0.2825253,0.27270877,0.302778
7.0,7.0,0.33455223,0.3177821,0.36403018
1.0,1.0,0.43564376,0.3444816,0.4415897
3.0,3.0,0.14334783,0.06938504,0.15015112
8.0,9.0,0.445666,0.36007816,0.45962226
6.0,6.0,0.32432422,0.30124202,0.38770103
5.0,5.0,0.25986668,0.2071851,0.2969673
5.0,1.0,0.37557328,0.3365619,0.39721364
9.0,9.0,0.7908459,0.7266662,0.80906296
6.0,6.0,0.39770576,0.29789957,0.43781698
7.0,7.0,0.3200635,0.3179636,0.3598292
6.0,6.0,0.17660047,0.15518129,0.18334652
2.0,2.0,0.7110513,0.657615,0.73322916
0.0,0.0,0.5085652,0.42286617,0.6042342
8.0,8.0,1.0997913,1.0658982,1.1172144
3.0,3.0,1.5251948,1.5056438,1.5344441
0.0,0.0,0.3534822,0.33037087,0.45021492
0.0,0.0,0.107726,0.041531205,0.16272444
1.0,1.0,0.44972327,0.35900947,0.47772035
6.0,6.0,0.5280034,0.49261457,0.57236457
0.0,0.0,0.3969045,0.3393639,0.45166174
0.0,0.0,0.21139641,0.11915802,0.2908301
4.0,3.0,0.60609406,0.59606093,0.68957853
2.0,2.0,0.26045796,0.23998065,0.33553576
2.0,2.0,1.0959573,1.0587854,1.174489
1.0,1.0,0.2963969,0.23960496,0.3728423
3.0,3.0,0.3516702,0.28047484,0.3631668
8.0,9.0,0.18298197,0.0922853,0.21688712
7.0,7.0,1.2708246,1.1741642,1.2833337
0.0,0.0,1.2343336,1.137135,1.3248525
4.0,2.0,0.39726058,0.3053216,0.45261323
8.0,8.0,0.02486342,0.016442565,0.10505151
2.0,2.0,0.60253686,0.54071295,0.701619
6.0,6.0,0.34844655,0.34204715,0.35709757
5.0,3.0,0.29222676,0.24971703,0.3013846
6.0,6.0,0.44376293,0.3680791,0.524349
6.0,6.0,0.52031213,0.49884486,0.5978981
0.0,0.0,1.0346344,0.9978772,1.0580627
2.0,2.0,0.3521222,0.33013326,0.4229782
4.0,4.0,0.051098097,0.0018710595,0.09176719
1.0,1.0,0.0064282217,0.004155772,0.08482507
2.0,8.0,0.30818704,0.2729531,0.39916667
8.0,8.0,0.013453084,0.0043557254,0.10238385
5.0,5.0,0.35122237,0.2933486,0.39989623
2.0,2.0,0.67963475,0.5971562,0.7176501
2.0,2.0,0.487795,0.44565105,0.50418675
4.0,4.0,0.03643871,0.003459151,0.13495961
4.0,3.0,0.28475505,0.18983224,0.28595686
8.0,8.0,0.47308344,0.38006896,0.54630315
2.0,2.0,0.12060409,0.09390265,0.18534413
4.0,4.0,0.043528534,0.0029726806,0.06965974
3.0,3.0,0.60920244,0.54242694,0.6233522
0.0,0.0,0.6574191,0.6307379,0.7210346
6.0,6.0,0.07759234,0.06767026,0.093593396
7.0,4.0,0.52117723,0.46725434,0.60657406
3.0,3.0,0.9279336,0.8498105,0.97820157
2.0,2.0,0.24342757,0.1797328,0.32075006
2.0,2.0,0.59808487,0.5893996,0.6534217
7.0,9.0,0.14090802,0.09619813,0.2002511
5.0,9.0,0.5746918,0.5458139,0.57699925
5.0,5.0,0.3143225,0.28651083,0.3533107
8.0,9.0,0.28185543,0.25662622,0.35507858
6.0,6.0,0.052144706,0.0010004789,0.13745308
2.0,4.0,0.6780195,0.6232869,0.77347994
1.0,1.0,0.31618872,0.28109547,0.33305907
5.0,6.0,0.09065826,0.053258564,0.09878069
5.0,5.0,0.1391163,0.13452022,0.19274656
1.0,6.0,0.82433987,0.8082775,0.8784717
1.0,1.0,0.074817725,0.0012293017,0.16993874
3.0,3.0,0.5378441,0.5169767,0.6002877
4.0,4.0,0.9569414,0.8829168,1.0342234
5.0,5.0,0.51251906,0.4831198,0.5220408
4.0,4.0,0.19572572,0.1844929,0.22190861
2.0,2.0,0.26182935,0.252732,0.3432589
8.0,4.0,1.0264784,1.0140643,1.1261237
6.0,6.0,0.5989161,0.525761,0.6720424
5.0,8.0,0.70693016,0.6494607,0.75460786
1.0,1.0,0.017480021,0.0020522873,0.078283414
7.0,7.0,0.016572587,0.0008375626,0.09598998
1.0,1.0,0.48685405,0.4828249,0.5818022
4.0,4.0,0.13243274,0.12117052,0.13264638
4.0,4.0,0.5743083,0.5116589,0.59756505
7.0,7.0,0.18768004,0.15097469,0.2826458
4.0,4.0,0.32140797,0.28026593,0.40575302
8.0,9.0,0.36337137,0.28464234,0.4162841
0.0,0.0,0.1336317,0.05394043,0.15783273
5.0,5.0,0.046350062,0.0032883363,0.07729674
2.0,2.0,0.9931784,0.9329698,1.04051
2.0,5.0,0.22036736,0.16193351,0.28842807
5.0,5.0,0.62276345,0.59847677,0.62696683
7.0,7.0,0.5779758,0.48619783,0.6001171
3.0,3.0,0.05584814,0.04460907,0.05924381
2.0,2.0,0.13746859,0.060237207,0.23355153
6.0,6.0,0.52801204,0.47300673,0.5385294
8.0,8.0,0.50020534,0.48663685,0.5201128
2.0,2.0,0.5790063,0.5209708,0.5828698
2.0,2.0,0.33543596,0.31656662,0.4309436
1.0,1.0,0.09530107,0.0009149572,0.1669949
5.0,8.0,0.05310145,0.034255728,0.12693642
4.0,4.0,0.050801963,0.046775587,0.10184105
2.0,2.0,0.04042719,0.005933583,0.13177374
4.0,4.0,0.85480124,0.8103748,0.9001437
6.0,6.0,0.20262513,0.11110977,0.26240796
1.0,1.0,0.037598245,0.0023482593,0.13086876
8.0,8.0,1.0407354,0.9786339,1.1079375
1.0,1.0,0.17315121,0.08238618,0.18555681
5.0,9.0,0.21554542,0.14884233,0.30227754
6.0,6.0,0.040492184,0.01953621,0.07576707
6.0,6.0,0.33595937,0.26228684,0.33771196
3.0,3.0,0.07366733,0.03768976,0.1568839
3.0,6.0,0.31532732,0.22775394,0.36281353
2.0,1.0,0.063481815,0.021635305,0.1182684
3.0,8.0,0.56220794,0.47168198,0.64134985
2.0,2.0,0.13322026,0.073788434,0.21090397
8.0,9.0,0.19606164,0.18201679,0.2947166
3.0,3.0,0.5351534,0.45548502,0.5466528
4.0,9.0,0.41274506,0.3313863,0.46188524
0.0,0.0,0.17119844,0.12922251,0.18265028
1.0,7.0,0.53141564,0.44373855,0.56311154
1.0,1.0,0.057538476,0.002091214,0.151233
2.0,2.0,0.27772117,0.2462672,0.33808097
2.0,2.0,0.54029053,0.4993104,0.5765977
3.0,3.0,0.52090484,0.46270123,0.52421576
4.0,4.0,0.30674753,0.29339254,0.35044798
6.0,8.0,0.028535543,0.0043096105,0.038345817
2.0,2.0,0.3084805,0.26787424,0.3867296
4.0,4.0,0.008779624,0.003501983,0.1076993
4.0,4.0,1.0206463,1.0097116,1.0791417
3.0,3.0,0.43637997,0.39014426,0.5203797
2.0,2.0,0.04538092,0.02968325,0.053963087
7.0,7.0,0.4607965,0.40679452,0.48892203
2.0,2.0,1.0224202,0.9315143,1.0313975
9.0,9.0,0.0836417,0.023761187,0.18336529
4.0,4.0,0.46681967,0.4302603,0.47374216
1.0,1.0,0.41398928,0.33121228,0.48401016
4.0,9.0,0.20311257,0.13041326,0.28106207
1.0,1.0,0.09551492,0.0123380795,0.18148887
7.0,7.0,1.1092957,1.1086482,1.1755245
0.0,0.0,0.61043334,0.575699,0.6423985
0.0,0.0,0.8269012,0.7580501,0.8392689
6.0,6.0,0.105967544,0.09134017,0.19943437
3.0,3.0,0.09598546,0.05268468,0.14151938
7.0,9.0,0.245011,0.20986205,0.34396183
3.0,9.0,0.3660915,0.3367304,0.4066306
3.0,3.0,0.37619013,0.30310923,0.42998293
2.0,2.0,0.12492861,0.087266,0.16697285
2.0,2.0,0.27526626,0.18467891,0.35086817
5.0,5.0,0.081540436,0.039434552,0.12299882
3.0,3.0,0.16002008,0.06282467,0.20123968
3.0,3.0,0.07737438,0.0037509738,0.12775132
7.0,7.0,0.45330414,0.38670015,0.46290508
9.0,9.0,0.37965098,0.36819807,0.39988962
6.0,6.0,0.18563417,0.096735366,0.26757163
4.0,4.0,0.9389664,0.9094708,0.94419485
1.0,1.0,0.67148733,0.6305071,0.703814
8.0,8.0,0.7292982,0.6340495,0.766405
3.0,5.0,0.3733064,0.3179374,0.43633196
6.0,6.0,0.0687303,0.054947376,0.11181581
9.0,9.0,0.399769,0.37785065,0.4346771
4.0,4.0,0.5038633,0.50255334,0.5844166
5.0,5.0,0.5725412,0.566954,0.5909987
9.0,9.0,0.062505275,0.011491794,0.14220284
4.0,4.0,0.55653155,0.5334809,0.6489459
5.0,5.0,0.48096967,0.39471698,0.50627154
7.0,7.0,0.37071726,0.28963214,0.39371443
7.0,7.0,0.88837165,0.864167,0.8899082
5.0,8.0,0.27262485,0.22007212,0.36489132
7.0,9.0,0.17151631,0.15733479,0.24698132
2.0,2.0,0.365148,0.35628775,0.4102495
9.0,9.0,0.32734257,0.29101747,0.41815782
5.0,5.0,0.27215078,0.23966756,0.34703892
2.0,2.0,0.35948244,0.30091447,0.43996444
7.0,7.0,0.37939417,0.32573095,0.46529135
7.0,7.0,0.3467658,0.2684701,0.39913815
3.0,3.0,0.019428298,0.0027327717,0.022821609
2.0,2.0,0.7858576,0.777229,0.80468047
3.0,3.0,0.13195029,0.045749165,0.21111888
3.0,3.0,0.5854777,0.5371213,0.65700305
2.0,2.0,0.33801654,0.31513238,0.3918533
0.0,0.0,0.24579054,0.23144077,0.25165552
2.0,2.0,0.3640068,0.32385823,0.4111889
3.0,3.0,0.18157074,0.119123906,0.2165676
8.0,9.0,0.004437978,0.003361371,0.045718707
0.0,0.0,0.8144015,0.77895856,0.84622675
0.0,0.0,0.4954504,0.44015285,0.5086066
7.0,9.0,0.18795921,0.17736754,0.19082493
7.0,7.0,0.2092615,0.13826008,0.21272822
0.0,0.0,0.39696634,0.35097593,0.44941625
5.0,5.0,0.08207536,0.011246502,0.117513955
2.0,2.0,0.28788266,0.19412416,0.33625978
7.0,7.0,0.8275436,0.7456542,0.91162854
4.0,4.0,0.717365,0.7096383,0.8135207
0.0,0.0,0.31409582,0.281522,0.36307165
6.0,6.0,0.2719782,0.21197934,0.27731058
7.0,7.0,1.1128258,1.0689617,1.1774647
7.0,7.0,0.851561,0.75530964,0.8694631
1.0,1.0,0.6608199,0.5960747,0.7376299
4.0,7.0,0.12958366,0.037808858,0.15271439
7.0,7.0,0.024259206,0.003014658,0.087103546
0.0,0.0,0.40543166,0.3290664,0.42843622
7.0,7.0,0.06825253,0.024690572,0.14854658
3.0,1.0,0.9332969,0.86969656,1.0166634
3.0,3.0,0.053068914,0.00018262237,0.12495574
5.0,5.0,0.19838266,0.17280394,0.26247126
2.0,2.0,0.20786533,0.17112367,0.21462376
1.0,3.0,0.022217836,0.00040165574,0.0416497
3.0,7.0,0.4290812,0.42381492,0.46542892
6.0,6.0,0.30557796,0.21275677,0.37223256
1.0,3.0,0.691472,0.6822195,0.7153087
7.0,7.0,0.3879919,0.30844143,0.40970755
8.0,8.0,0.010097683,0.002344977,0.064358525
0.0,0.0,0.09677508,0.091795675,0.105731755
5.0,5.0,0.55839396,0.5483733,0.59776294
4.0,4.0,0.23382804,0.15199402,0.23900655
5.0,5.0,0.24044025,0.23653072,0.32594767
0.0,0.0,0.065025605,0.045338407,0.1639657
2.0,2.0,0.20993868,0.19432397,0.30475754
7.0,7.0,0.09230439,0.038603682,0.14897424
4.0,4.0,0.121589616,0.095736325,0.15950108
1.0,1.0,0.32586533,0.2504596,0.39788896
6.0,6.0,0.71444297,0.6954277,0.7622315
1.0,1.0,0.16184554,0.09588448,0.22869974
7.0,7.0,0.10369386,0.096580155,0.15940371
0.0,0.0,0.053613387,0.03331986,0.13037182
7.0,9.0,0.23016858,0.21750614,0.2933106
4.0,4.0,0.12530273,0.08039901,0.22177136
6.0,6.0,0.11350363,0.09635898,0.17151874
4.0,4.0,0.27928418,0.21542443,0.31827506
0.0,0.0,0.6990502,0.68013203,0.73040426
3.0,3.0,0.53844315,0.53046656,0.60380065
1.0,1.0,0.62476015,0.5699984,0.6602537
5.0,5.0,0.3742378,0.37343988,0.42569238
7.0,8.0,0.21106412,0.15505955,0.26834098
1.0,1.0,0.445063,0.41268748,0.51705384
2.0,2.0,0.06700622,0.004149945,0.101350926
1.0,1.0,0.016425597,0.001572808,0.045143798
9.0,9.0,0.2362538,0.16504592,0.2449706
1.0,1.0,0.44756535,0.34872,0.4849879
7.0,9.0,0.5120679,0.47471458,0.6055246
6.0,9.0,0.2832985,0.26528138,0.3484466
2.0,2.0,0.62609357,0.58413506,0.6856612
6.0,6.0,0.14938745,0.12289526,0.19806719
2.0,2.0,0.80502236,0.72353274,0.86396796
4.0,4.0,0.041987147,0.0042481953,0.089258105
3.0,3.0,0.9008286,0.88902485,0.9437316
6.0,9.0,0.16300257,0.14013262,0.17912132
2.0,8.0,0.66852176,0.5710645,0.69901603
6.0,6.0,0.89666355,0.86492,0.93879634
2.0,2.0,0.3374896,0.31256157,0.35881498
6.0,6.0,0.6247824,0.52604675,0.6823027
8.0,9.0,0.6182593,0.61075556,0.68720317
5.0,8.0,0.013132324,0.0009977988,0.0776112
4.0,4.0,0.6756225,0.67081326,0.72364646
3.0,3.0,0.1974285,0.11429748,0.21084395
1.0,1.0,0.6268844,0.6137808,0.6869123
6.0,6.0,0.6516351,0.58001614,0.6624907
7.0,7.0,0.5424897,0.4623708,0.55180854
1.0,1.0,0.4271434,0.36565453,0.47061396
1.0,1.0,0.59182954,0.57286346,0.6499764
0.0,0.0,0.65891016,0.5992153,0.70908177
1.0,7.0,0.37255672,0.30873686,0.45587412
5.0,5.0,0.15821414,0.14362974,0.20945023
0.0,0.0,0.5176139,0.49064657,0.59077877
7.0,9.0,0.095851,0.053031012,0.12269972
3.0,3.0,0.113442905,0.10524436,0.15841207
2.0,2.0,0.29407126,0.2850844,0.3659209
6.0,6.0,0.4577918,0.43513498,0.5575429
8.0,8.0,0.7331212,0.6914592,0.75269574
5.0,5.0,0.5805145,0.5644721,0.60004306
6.0,6.0,0.6987339,0.60770726,0.76420206
